[2026-02-09 20:26:18] 🥳 Nila Command Center running at http://0.0.0.0:5555
[2026-02-09 20:26:18]    Using OpenClaw CLI for gateway data
[2026-02-10 15:52:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:52:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:52:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:53:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 15:53:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 15:53:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 15:53:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 15:53:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 15:53:08] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:53:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:53:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:53:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:54:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 15:54:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 15:54:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 15:54:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 15:54:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 15:54:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:54:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:54:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:54:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:55:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 15:55:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 15:55:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 15:55:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 15:55:05] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 15:55:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:55:15] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:55:15] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:55:15] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:56:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 15:56:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 15:56:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 15:56:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 15:56:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 15:56:08] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:56:11] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:56:11] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:56:12] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:57:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 15:57:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 15:57:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 15:57:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 15:57:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 15:57:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:57:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:57:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:57:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:58:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 15:58:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 15:58:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 15:58:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 15:58:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 15:58:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:58:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:58:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:58:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:59:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 15:59:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 15:59:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 15:59:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 15:59:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 15:59:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 15:59:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 15:59:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 15:59:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:00:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:00:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:00:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:00:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:00:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:00:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:00:09] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:00:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:00:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:01:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:01:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:01:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:01:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:01:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:01:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:01:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:01:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:01:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:02:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:02:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:02:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:02:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:02:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:02:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:02:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:02:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:02:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:03:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:03:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:03:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:03:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:03:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:03:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:03:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:03:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:03:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:04:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:04:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:04:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:04:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:04:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:04:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:04:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:04:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:04:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:05:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:05:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:05:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:05:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:05:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:05:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:05:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:05:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:05:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:06:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:06:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:06:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:06:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:06:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:06:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:06:09] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:06:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:06:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:07:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:07:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:07:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:07:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:07:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:07:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:07:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:07:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:07:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:08:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:08:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:08:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:08:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:08:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:08:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:08:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:08:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:08:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:09:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:09:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:09:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:09:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:09:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:09:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:09:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:09:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:09:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:10:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:10:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:10:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:10:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:10:05] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:10:08] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:10:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:10:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:10:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:11:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:11:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:11:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:11:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:11:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:11:08] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:11:12] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:11:12] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:11:13] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:12:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:12:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:12:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:12:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:12:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:12:08] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:12:11] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:12:11] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:12:12] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:13:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:13:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:13:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:13:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:13:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:13:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:13:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:13:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:13:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:14:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:14:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:14:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:14:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:14:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:14:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:14:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:14:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:14:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:15:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:15:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:15:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:15:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:15:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:15:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:15:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:15:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:15:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:16:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:16:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:16:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:16:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:16:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:16:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:16:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:16:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:16:10] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:17:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:17:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:17:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:17:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:17:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:17:08] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:17:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:17:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:17:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:18:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:18:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:18:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:18:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:18:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:18:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:18:09] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:18:09] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:18:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:19:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:19:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:19:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:19:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:19:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:19:08] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:19:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:19:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:19:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:20:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:20:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:20:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:20:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:20:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:20:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:20:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:20:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:20:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:21:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:21:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:21:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:21:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:21:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:21:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:21:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:21:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:21:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:22:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:22:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:22:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:22:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:22:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:22:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:22:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:22:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:22:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:23:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:23:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:23:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:23:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:23:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:23:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:23:09] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:23:09] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:23:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:24:04] [Proxy] "GET /proxy/openclaw/notes HTTP/1.1" 200 -
[2026-02-10 16:24:04] [Proxy] "GET /proxy/usage HTTP/1.1" 200 -
[2026-02-10 16:24:04] [Proxy] "GET /proxy/openclaw/history HTTP/1.1" 200 -
[2026-02-10 16:24:04] [Proxy] "GET /proxy/ollama HTTP/1.1" 200 -
[2026-02-10 16:24:04] [Proxy] "GET /proxy/blog/posts HTTP/1.1" 200 -
[2026-02-10 16:24:07] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
[2026-02-10 16:24:10] [Proxy] "GET /proxy/openclaw/cron HTTP/1.1" 200 -
[2026-02-10 16:24:10] [Proxy] "GET /proxy/openclaw/health HTTP/1.1" 200 -
[2026-02-10 16:24:11] [Proxy] "GET /proxy/openclaw/sessions HTTP/1.1" 200 -
